idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
4693,2,7,7,2,0,0,0,7,7,-46,-46,-46,-46,0,1,1,2,1,0,25,26,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,3,22,6,22,0,0,NULL,NULL,NULL,NULL,COPAS,ESPADAS,ESPADAS,NULL,NULL,NULL,ESPADAS,OURO,NULL,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,1,2,NULL
4694,1,24,16,3,0,0,0,16,50,-15,-15,-15,-15,2,2,2,0,0,1,29,33,0,2,0,2,0,0,0,0,34,0,0,0,0,2,2,0,0,0,0,1,2,1,6,22,6,26,0,0,NULL,NULL,NULL,NULL,COPAS,ESPADAS,COPAS,NULL,NULL,NULL,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
4695,1,24,12,1,52,16,6,1,52,24,16,12,6,2,1,1,0,0,1,25,21,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,0,1,4,0,0,1,4,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,OURO,ESPADAS,COPAS,ESPADAS,OURO,ESPADAS,ESPADAS,COPAS,OURO,ESPADAS,0,0,0,0,NULL,NULL,4,1,NULL
4696,2,24,4,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,2,1,4,3,4,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,BASTOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2,0,NULL
4697,1,8,4,3,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,3,4,4,4,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,OURO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
4698,2,12,7,4,24,8,7,7,24,12,8,4,7,2,1,2,2,0,0,7,23,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,0,2,4,4,4,4,9,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,COPAS,COPAS,COPAS,OURO,ESPADAS,COPAS,OURO,COPAS,COPAS,OURO,0,0,0,0,NULL,NULL,-4,-1,NULL
4699,1,24,24,16,0,0,0,24,7,16,8,-15,-46,1,1,2,0,0,1,25,22,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,9,7,9,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,COPAS,NULL,NULL,NULL,OURO,OURO,COPAS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,2,1,NULL
4700,2,16,7,2,0,0,0,16,8,-46,-46,-46,-46,1,1,1,0,0,2,22,31,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,7,9,8,10,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,COPAS,NULL,NULL,NULL,BASTOS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,-1,NULL
4702,2,6,4,1,0,0,0,4,6,6,7,-15,-15,2,2,2,2,0,0,24,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,12,10,12,13,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,COPAS,NULL,NULL,NULL,BASTOS,ESPADAS,COPAS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,-2,-1,NULL
4703,1,52,8,7,0,0,0,52,1,-15,-15,-15,-15,1,2,2,2,0,0,1,22,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,2,12,13,12,16,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,COPAS,NULL,NULL,NULL,ESPADAS,OURO,BASTOS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,-1,NULL
4704,2,16,7,1,0,0,0,16,12,-46,-46,-46,-46,1,1,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,12,16,13,16,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,OURO,NULL,NULL,NULL,ESPADAS,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
4705,1,7,2,1,0,0,0,2,6,7,12,-15,-15,2,2,2,0,1,0,29,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,16,14,17,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,OURO,NULL,NULL,NULL,OURO,COPAS,BASTOS,COPAS,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
4706,2,24,16,4,52,1,1,4,52,24,1,16,1,2,1,1,0,0,2,25,25,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,3,0,1,4,14,17,18,18,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,BASTOS,ESPADAS,BASTOS,BASTOS,BASTOS,ESPADAS,COPAS,BASTOS,COPAS,BASTOS,0,0,0,0,NULL,NULL,4,-1,NULL
4707,1,8,6,2,0,0,0,2,1,6,24,-15,0,1,2,2,0,2,0,5,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,2,1,18,18,18,20,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,COPAS,NULL,NULL,NULL,COPAS,ESPADAS,BASTOS,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,-1,-1,NULL
4708,2,24,7,2,24,16,16,2,24,24,16,7,16,2,1,2,1,0,0,23,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,18,20,19,23,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,OURO,ESPADAS,COPAS,COPAS,OURO,ESPADAS,BASTOS,COPAS,BASTOS,COPAS,0,0,0,0,NULL,NULL,-3,1,NULL
4709,1,50,6,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,19,23,20,23,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,OURO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,0,NULL
4710,2,24,24,8,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,2,20,23,22,23,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,BASTOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2,0,NULL
4711,1,24,7,6,0,0,0,-15,0,-15,-15,-15,-15,2,2,2,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,22,23,22,25,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,ESPADAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,0,NULL
4712,1,8,2,1,0,0,0,2,24,-15,-15,-15,-15,2,2,2,1,0,0,24,24,2,1,1,2,0,0,0,0,27,0,0,0,0,1,1,2,2,0,0,1,2,2,0,0,1,2,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,OURO,NULL,NULL,NULL,COPAS,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,1,NULL
4713,2,52,50,3,7,6,2,3,7,50,6,52,2,2,1,1,2,1,0,27,25,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,1,2,6,2,0,0,NULL,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,COPAS,ESPADAS,ESPADAS,BASTOS,COPAS,BASTOS,ESPADAS,ESPADAS,ESPADAS,0,0,0,0,NULL,NULL,3,2,NULL
4714,1,40,6,3,0,0,0,3,16,-15,-15,-15,-15,2,2,2,0,1,0,33,22,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,2,7,3,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,OURO,NULL,NULL,NULL,OURO,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
4715,2,12,7,1,0,0,0,-15,0,-15,0,-15,0,2,2,2,0,0,2,25,27,0,2,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,7,3,7,7,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,OURO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-3,NULL
4716,1,16,8,1,24,2,1,16,24,8,2,1,1,2,1,0,0,2,0,4,28,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,0,2,4,7,7,7,12,0,0,NULL,NULL,NULL,NULL,COPAS,ESPADAS,OURO,ESPADAS,ESPADAS,BASTOS,COPAS,ESPADAS,ESPADAS,ESPADAS,OURO,BASTOS,0,0,0,0,NULL,NULL,-4,-1,NULL
4717,2,52,6,1,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,25,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,7,12,9,12,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,ESPADAS,NULL,NULL,NULL,NULL,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4718,1,24,7,6,12,8,4,6,12,7,8,24,4,2,2,1,0,0,0,20,21,0,0,0,1,0,0,0,23,0,1,23,0,0,2,1,0,0,0,0,0,2,2,9,12,14,12,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,ESPADAS,OURO,OURO,BASTOS,ESPADAS,OURO,ESPADAS,OURO,ESPADAS,BASTOS,0,0,0,0,NULL,NULL,-2,0,NULL
4719,2,40,24,12,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,1,30,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,14,12,16,12,0,0,NULL,NULL,NULL,NULL,OURO,OURO,COPAS,NULL,NULL,NULL,NULL,OURO,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4720,1,16,3,1,0,0,0,3,12,16,4,1,0,2,1,1,0,0,1,30,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,1,16,12,17,13,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,ESPADAS,NULL,NULL,NULL,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4721,2,42,40,1,50,6,1,40,50,1,6,42,1,2,2,1,0,0,2,31,25,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,2,4,17,13,20,17,0,0,NULL,NULL,NULL,NULL,ESPADAS,OURO,ESPADAS,BASTOS,COPAS,BASTOS,OURO,BASTOS,ESPADAS,COPAS,ESPADAS,BASTOS,0,0,0,0,NULL,NULL,-4,3,NULL
4722,1,50,7,6,0,0,0,6,8,-15,-15,-15,-15,2,2,2,0,2,0,1,30,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,1,2,3,20,17,20,21,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,COPAS,NULL,NULL,NULL,COPAS,ESPADAS,ESPADAS,COPAS,BASTOS,NULL,0,0,0,0,NULL,NULL,-3,-1,NULL
4723,2,24,6,1,0,0,0,1,16,-15,-15,-15,-15,2,2,2,1,0,0,27,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,20,21,21,22,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,ESPADAS,NULL,NULL,NULL,ESPADAS,BASTOS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
4724,1,24,16,8,52,12,1,24,52,8,12,16,1,2,2,1,0,0,0,22,4,0,0,0,1,0,0,0,25,0,1,25,0,0,1,1,2,1,0,0,0,2,3,21,22,24,25,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,BASTOS,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,BASTOS,COPAS,BASTOS,OURO,0,0,0,0,NULL,NULL,-3,0,NULL
4725,1,7,6,2,0,0,0,2,3,-15,-15,-15,-15,2,2,2,1,0,0,25,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,2,0,0,1,2,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,COPAS,NULL,NULL,NULL,COPAS,COPAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,1,NULL
4726,2,24,8,6,0,0,0,-15,0,-15,0,-15,0,2,2,2,2,0,0,20,23,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,2,1,5,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,OURO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-2,NULL
4727,1,16,6,2,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,1,25,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,5,3,5,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4728,2,50,24,16,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,24,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,3,5,5,5,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,ESPADAS,NULL,NULL,NULL,NULL,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4729,1,42,16,3,7,6,1,3,7,16,6,42,1,2,1,1,0,1,0,33,24,2,1,1,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,7,5,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,ESPADAS,COPAS,COPAS,COPAS,ESPADAS,COPAS,COPAS,COPAS,ESPADAS,COPAS,0,0,0,0,NULL,NULL,1,1,NULL
4730,2,24,8,4,16,8,1,4,16,24,8,8,1,2,1,1,2,0,0,7,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,7,5,10,6,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,COPAS,ESPADAS,COPAS,ESPADAS,COPAS,ESPADAS,BASTOS,COPAS,ESPADAS,ESPADAS,0,0,0,0,NULL,NULL,3,-1,NULL
4731,1,24,8,7,0,0,0,8,24,-15,-15,-15,-15,2,2,2,1,2,0,20,29,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,2,3,10,6,10,11,0,0,NULL,NULL,NULL,NULL,BASTOS,OURO,OURO,NULL,NULL,NULL,OURO,ESPADAS,NULL,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,-3,-2,NULL
4732,2,24,8,8,0,0,0,24,8,8,6,-15,-46,1,1,2,0,0,0,3,25,0,0,0,2,0,0,0,0,25,0,0,0,0,1,1,2,2,0,0,0,1,3,10,11,13,14,0,0,NULL,NULL,NULL,NULL,COPAS,ESPADAS,BASTOS,NULL,NULL,NULL,COPAS,COPAS,BASTOS,COPAS,NULL,NULL,0,0,0,0,NULL,NULL,3,0,NULL
4733,1,24,16,1,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,26,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,13,14,15,14,0,0,NULL,NULL,NULL,NULL,COPAS,BASTOS,BASTOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4734,2,40,7,6,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,0,0,1,27,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,2,15,14,18,14,0,0,NULL,NULL,NULL,NULL,OURO,OURO,ESPADAS,NULL,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2,1,NULL
4735,1,24,16,8,52,16,2,24,52,8,16,16,2,2,2,1,1,2,0,22,26,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,18,14,18,19,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,COPAS,ESPADAS,BASTOS,ESPADAS,OURO,ESPADAS,COPAS,BASTOS,COPAS,ESPADAS,0,0,0,0,NULL,NULL,-3,-2,NULL
4736,2,24,16,2,0,0,0,16,16,24,8,-15,-46,0,1,2,1,0,0,25,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,1,3,18,19,22,19,0,0,NULL,NULL,NULL,NULL,BASTOS,BASTOS,ESPADAS,NULL,NULL,NULL,BASTOS,OURO,BASTOS,ESPADAS,NULL,NULL,0,0,0,0,NULL,NULL,3,1,NULL
4737,1,24,6,4,0,0,0,4,0,-15,0,-15,0,1,2,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,22,19,22,20,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,BASTOS,NULL,NULL,NULL,BASTOS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
4738,2,16,16,8,0,0,0,16,24,-15,-15,-15,-15,2,2,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,1,2,3,22,20,22,23,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,OURO,NULL,NULL,NULL,COPAS,COPAS,OURO,OURO,COPAS,NULL,0,0,0,0,NULL,NULL,-3,0,NULL
4739,1,40,12,7,0,0,0,12,0,-15,0,-15,0,1,2,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,22,23,22,24,0,0,NULL,NULL,NULL,NULL,OURO,COPAS,BASTOS,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
4740,1,24,2,1,0,0,0,1,0,-15,0,-15,0,1,2,2,1,2,0,29,26,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,3,0,0,NULL,NULL,NULL,NULL,BASTOS,COPAS,COPAS,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,-2,NULL
4741,2,50,42,1,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,2,0,0,7,24,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,3,1,4,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,OURO,NULL,NULL,NULL,NULL,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,-1,NULL
4742,1,40,1,1,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,31,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,4,3,4,0,0,NULL,NULL,NULL,NULL,OURO,OURO,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4743,2,2,2,2,0,0,0,2,3,-15,-15,-15,-15,2,2,2,1,0,0,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,4,4,5,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,BASTOS,NULL,NULL,NULL,BASTOS,ESPADAS,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,1,NULL
4744,1,24,12,4,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,28,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,4,5,6,5,0,0,NULL,NULL,NULL,NULL,ESPADAS,COPAS,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4745,2,7,3,1,0,0,0,7,1,-15,-15,-15,-15,1,2,2,2,0,1,26,23,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,5,8,6,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,OURO,NULL,NULL,NULL,ESPADAS,COPAS,OURO,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,2,NULL
4746,1,8,2,1,0,0,0,2,8,-46,-46,-46,-46,2,1,1,1,2,0,24,24,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,8,6,9,8,0,0,NULL,NULL,NULL,NULL,COPAS,OURO,COPAS,NULL,NULL,NULL,OURO,OURO,NULL,OURO,NULL,NULL,0,0,0,0,NULL,NULL,1,-2,NULL
4747,2,8,2,2,40,8,1,8,40,2,8,2,1,2,2,1,2,1,0,25,24,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,9,8,11,10,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,BASTOS,OURO,ESPADAS,ESPADAS,BASTOS,OURO,BASTOS,ESPADAS,BASTOS,ESPADAS,0,0,0,0,NULL,NULL,-2,2,NULL
4748,1,8,7,2,0,0,0,2,2,-15,-15,-15,-15,0,2,2,0,0,2,5,29,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,2,11,10,11,13,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,OURO,NULL,NULL,NULL,OURO,ESPADAS,ESPADAS,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,-1,NULL
4749,2,40,7,2,0,0,0,2,24,7,8,-15,-15,2,2,2,2,0,0,7,23,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,2,4,11,13,11,18,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,ESPADAS,NULL,NULL,NULL,ESPADAS,BASTOS,BASTOS,BASTOS,NULL,NULL,0,0,0,0,NULL,NULL,-4,-1,NULL
4750,1,7,2,1,0,0,0,2,0,-15,0,-15,0,1,2,2,1,0,0,25,30,0,2,0,2,0,0,0,0,37,0,0,0,0,2,1,0,0,0,0,1,2,1,11,18,11,22,0,0,NULL,NULL,NULL,NULL,COPAS,COPAS,BASTOS,NULL,NULL,NULL,COPAS,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-1,0,NULL
4751,2,16,6,4,8,7,3,16,8,6,7,4,3,1,2,1,1,0,0,7,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,3,0,1,4,11,22,12,26,0,0,NULL,NULL,NULL,NULL,OURO,ESPADAS,COPAS,COPAS,BASTOS,ESPADAS,OURO,COPAS,ESPADAS,BASTOS,COPAS,ESPADAS,0,0,0,0,NULL,NULL,4,1,NULL
4752,1,40,6,3,0,0,0,-15,0,-15,-15,-15,-15,2,2,2,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,0,0,0,2,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,0,NULL
4753,2,8,7,4,50,12,2,4,50,7,12,8,2,2,2,1,2,2,1,27,26,0,1,22,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,2,4,0,2,22,6,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,BASTOS,BASTOS,OURO,BASTOS,BASTOS,BASTOS,ESPADAS,OURO,BASTOS,BASTOS,0,0,0,0,NULL,NULL,-4,22,NULL
4754,1,42,6,1,0,0,0,-15,0,-15,-15,-15,-15,2,2,2,1,2,0,27,24,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,22,6,22,10,0,0,NULL,NULL,NULL,NULL,ESPADAS,ESPADAS,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,-2,-2,NULL
4755,2,24,7,1,24,8,6,24,24,1,8,7,6,0,2,1,2,0,0,27,20,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,2,3,22,10,24,13,0,0,NULL,NULL,NULL,NULL,BASTOS,ESPADAS,BASTOS,OURO,ESPADAS,ESPADAS,BASTOS,OURO,BASTOS,ESPADAS,ESPADAS,ESPADAS,0,0,0,0,NULL,NULL,-3,2,NULL
4756,1,24,12,7,0,0,0,-46,-46,-46,-46,-46,-46,1,1,1,1,0,0,24,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,2,0,0,0,NULL,NULL,NULL,NULL,OURO,OURO,COPAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1,1,NULL
4757,2,40,6,2,24,8,3,-46,-46,-46,-46,-46,-46,1,1,1,2,1,0,32,23,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,2,1,3,2,0,7,0,0,0,NULL,NULL,NULL,NULL,OURO,BASTOS,OURO,ESPADAS,ESPADAS,OURO,OURO,ESPADAS,OURO,ESPADAS,NULL,OURO,0,0,0,0,NULL,NULL,3,2,NULL
